Ad ID,ad_type,Product/Service Name,category,target_audience,platform,Impressions,Clicks,Conversions,ad_spend,Revenue,ad_duration,Location,Date
4548,Service-Based,Education Course,Travel,Teens,Online,32405,6561,600,7286.8,23005.59,19,New York,08-07-2024 11:00
4549,Product-Based,E-commerce Platform,Security,Teens,Online,3088,6901,698,7297.1,38345.78,12,Berlin,08-07-2024 12:00
4550,Service-Based,Travel Package,Travel,Seniors,Online,45379,9441,526,6513.57,39813.02,3,London,08-07-2024 13:00
4551,Service-Based,Travel Package,Food & Beverage,Adults,Online,23086,6411,408,9013.45,21653.72,5,Los Angeles,08-07-2024 14:00
4552,Product-Based,Education Course,Entertainment,Students,Radio,7593,3965,662,2608.72,2112.03,11,London,08-07-2024 15:00
4553,Product-Based,Insurance,Education,Seniors,TV,13019,164,968,1832.98,40583.31,14,Los Angeles,08-07-2024 16:00
4554,Service-Based,Education Course,Travel,Teens,Print Media,25986,8845,944,1051.08,48161.72,2,Berlin,08-07-2024 17:00
4555,Service-Based,Fitness Membership,Electronics,Adults,Billboard,27882,3074,328,1880.77,43743.18,29,New York,08-07-2024 18:00
4556,Product-Based,Smartphone,Education,Families,Print Media,23814,8872,634,3624.65,44853.34,27,New York,08-07-2024 19:00
4557,Product-Based,Education Course,Education,Adults,TV,41920,4515,828,6086.27,16901.01,10,Dubai,08-07-2024 20:00
4558,Product-Based,Travel Package,E-commerce,Families,Radio,21105,995,785,7807.88,18141.05,28,New York,08-07-2024 21:00
4559,Service-Based,Streaming Service,E-commerce,Adults,Billboard,24177,3997,506,4411.6,43014.13,4,New York,08-07-2024 22:00
4560,Product-Based,Smartphone,E-commerce,Professionals,TV,31332,5992,524,2077.47,10013.23,17,Toronto,08-07-2024 23:00
4561,Product-Based,Home Security,Finance,Professionals,Billboard,4295,729,621,1827.23,18128.47,24,Mumbai,09-07-2024 00:00
4562,Service-Based,Gourmet Food Delivery,Electronics,Families,Print Media,24813,2843,789,6653.84,29356.57,20,London,09-07-2024 01:00
4563,Service-Based,Gourmet Food Delivery,Education,Professionals,Print Media,38346,8831,904,8846.96,36486.07,14,Dubai,09-07-2024 02:00
4564,Product-Based,Smartphone,Finance,Seniors,Print Media,32230,2282,92,5836.95,9850.94,24,Dubai,09-07-2024 03:00
4565,Product-Based,Insurance,Finance,Students,TV,3449,4855,978,8370.46,19391.43,11,Toronto,09-07-2024 04:00
4566,Product-Based,Gourmet Food Delivery,Food & Beverage,Teens,Billboard,39058,6318,330,8194.12,26322.09,3,Berlin,09-07-2024 05:00
4567,Product-Based,E-commerce Platform,Finance,Adults,Print Media,15770,5514,914,3893.51,27835.31,29,Tokyo,09-07-2024 06:00
4568,Product-Based,Streaming Service,Entertainment,Families,Online,37867,4075,301,6984.8,16383.72,29,Mumbai,09-07-2024 07:00
4569,Product-Based,Home Security,Security,Teens,Online,46528,4790,965,6768.43,5447.15,24,Sydney,09-07-2024 08:00
4570,Product-Based,Education Course,Health & Fitness,Families,Online,12874,3069,543,3194.46,47011.97,3,Berlin,09-07-2024 09:00
4571,Product-Based,Education Course,Security,Adults,TV,19471,4361,161,2061.53,14170.36,19,Berlin,09-07-2024 10:00
4572,Service-Based,Fitness Membership,Finance,Adults,Billboard,24184,6809,613,3510.09,28425.43,28,Dubai,09-07-2024 11:00
4573,Service-Based,Insurance,Finance,Teens,Radio,23372,6056,751,883.33,24545.29,7,Toronto,09-07-2024 12:00
4574,Service-Based,Gourmet Food Delivery,Health & Fitness,Professionals,TV,11929,6435,543,5750.12,1902.7,3,Los Angeles,09-07-2024 13:00
4575,Product-Based,Fitness Membership,Entertainment,Professionals,Billboard,43297,4942,484,3867.45,17731.47,17,London,09-07-2024 14:00
4576,Product-Based,Gourmet Food Delivery,Entertainment,Students,TV,1427,2538,707,7345.39,31908.17,26,Mumbai,09-07-2024 15:00
4577,Product-Based,E-commerce Platform,Travel,Teens,Billboard,38944,7390,996,1535.58,48392.1,3,London,09-07-2024 16:00
4578,Service-Based,Insurance,Food & Beverage,Students,Print Media,11200,6470,605,2069.64,12703.82,8,Mumbai,09-07-2024 17:00
4579,Product-Based,Home Security,Security,Students,Radio,37694,1085,806,3449.71,8833.36,17,Tokyo,09-07-2024 18:00
4580,Service-Based,Insurance,E-commerce,Teens,Online,36908,7673,837,4969.8,38596.39,18,Toronto,09-07-2024 19:00
4581,Service-Based,Smartphone,E-commerce,Seniors,TV,10992,5557,954,4093.68,2658.57,17,London,09-07-2024 20:00
4582,Service-Based,Education Course,Entertainment,Teens,Billboard,8500,6359,662,679.11,7358.7,21,Sydney,09-07-2024 21:00
4583,Service-Based,Home Security,Electronics,Seniors,Online,25413,2731,372,3642.33,3978.41,26,Tokyo,09-07-2024 22:00
4584,Product-Based,Education Course,Health & Fitness,Seniors,Social Media,28339,3082,669,7657.07,44454.41,4,Dubai,09-07-2024 23:00
4585,Product-Based,E-commerce Platform,Health & Fitness,Adults,Online,7433,391,772,1657.72,44799.4,22,Mumbai,10-07-2024 00:00
4586,Service-Based,Streaming Service,Electronics,Adults,Radio,47382,3564,438,1673.19,5894.01,6,Mumbai,10-07-2024 01:00
4587,Service-Based,Home Security,Entertainment,Seniors,Radio,33941,3008,186,7970.35,9650.01,14,Berlin,10-07-2024 02:00
4588,Service-Based,Home Security,Health & Fitness,Teens,Print Media,49846,3485,400,4773,6964.22,27,Dubai,10-07-2024 03:00
4589,Product-Based,Smartphone,Electronics,Teens,Print Media,37846,463,183,7634.29,2072.7,10,Berlin,10-07-2024 04:00
4590,Service-Based,Streaming Service,Finance,Professionals,Online,36330,7511,195,3704.88,14643.49,9,Mumbai,10-07-2024 05:00
4591,Product-Based,Education Course,Security,Families,Social Media,27755,9879,195,3249.2,4534.85,15,Tokyo,10-07-2024 06:00
4592,Product-Based,Streaming Service,Finance,Students,Print Media,8256,3977,862,3007.82,36269.5,18,Los Angeles,10-07-2024 07:00
4593,Service-Based,Smartphone,Travel,Students,Billboard,11573,7700,654,841.71,43808.94,14,London,10-07-2024 08:00
4594,Product-Based,Fitness Membership,Security,Seniors,Billboard,36219,3516,379,1753.69,26983.12,27,Toronto,10-07-2024 09:00
4595,Service-Based,Gourmet Food Delivery,Food & Beverage,Professionals,Online,42267,8531,569,9897.14,44545.54,26,Toronto,10-07-2024 10:00
4596,Service-Based,Gourmet Food Delivery,Electronics,Families,TV,27824,1551,164,9119.54,31492.53,19,Los Angeles,10-07-2024 11:00
4597,Service-Based,Laptop,Finance,Students,Online,24247,5184,867,7556.83,14705.06,7,Tokyo,10-07-2024 12:00
4598,Product-Based,Laptop,Electronics,Seniors,Print Media,44777,2648,651,7967.88,43976.23,27,Mumbai,10-07-2024 13:00
4599,Service-Based,Streaming Service,Health & Fitness,Families,Print Media,19542,1953,532,8216.32,4208.74,22,New York,10-07-2024 14:00
4600,Product-Based,Streaming Service,Travel,Adults,Social Media,17431,7532,729,3197.61,1446.85,2,Toronto,10-07-2024 15:00
4601,Service-Based,E-commerce Platform,E-commerce,Teens,Print Media,44749,5854,626,3092.94,16777.73,21,Los Angeles,10-07-2024 16:00
4602,Product-Based,Laptop,Security,Adults,TV,15134,9253,741,3363.3,2309.23,5,Berlin,10-07-2024 17:00
4603,Product-Based,Travel Package,Entertainment,Professionals,Online,48789,4305,244,6501.67,33847.44,3,Dubai,10-07-2024 18:00
4604,Service-Based,Insurance,Entertainment,Teens,Print Media,24428,4393,210,2348.95,41582.38,6,Sydney,10-07-2024 19:00
4605,Product-Based,Education Course,Entertainment,Families,Print Media,25591,6766,351,2957.18,44904.55,28,Tokyo,10-07-2024 20:00
4606,Product-Based,Laptop,Security,Teens,Print Media,3789,921,116,678.64,18035.79,16,New York,10-07-2024 21:00
4607,Product-Based,Smartphone,Health & Fitness,Adults,Print Media,42754,5792,378,2755.62,20728.87,28,Mumbai,10-07-2024 22:00
4608,Service-Based,Home Security,Travel,Students,Billboard,39654,7693,720,4579.5,19157.94,17,Sydney,10-07-2024 23:00
4609,Product-Based,E-commerce Platform,Food & Beverage,Teens,TV,44801,6892,997,2757.24,19144.67,6,Berlin,11-07-2024 00:00
4610,Service-Based,Travel Package,Electronics,Teens,TV,30726,8582,581,4977.92,21988.18,26,London,11-07-2024 01:00
4611,Product-Based,Education Course,E-commerce,Seniors,Online,41739,7977,786,4027.77,28738.32,15,Toronto,11-07-2024 02:00
4612,Product-Based,Fitness Membership,Education,Seniors,Online,10145,6859,789,8925.34,43531.99,5,New York,11-07-2024 03:00
4613,Service-Based,Fitness Membership,Food & Beverage,Adults,Online,35381,7895,937,4084.91,35406.83,11,Dubai,11-07-2024 04:00
4614,Product-Based,Streaming Service,Finance,Seniors,Online,25934,2221,703,3506.27,26084.69,4,London,11-07-2024 05:00
4615,Service-Based,Fitness Membership,Health & Fitness,Students,Billboard,19763,5653,589,5521.09,25416.61,11,New York,11-07-2024 06:00
4616,Service-Based,Laptop,Travel,Teens,Online,37780,8949,299,3504.55,19145.27,22,Los Angeles,11-07-2024 07:00
4617,Service-Based,Laptop,Entertainment,Families,Online,28690,4509,228,7781.13,45645.66,17,Tokyo,11-07-2024 08:00
4618,Product-Based,E-commerce Platform,Electronics,Families,Radio,18132,4487,891,1431.21,3903.35,15,Toronto,11-07-2024 09:00
4619,Product-Based,Gourmet Food Delivery,Finance,Adults,TV,47236,248,350,7588.57,30387.95,17,Dubai,11-07-2024 10:00
4620,Service-Based,E-commerce Platform,Security,Teens,TV,15305,9798,604,5141.9,2542.12,23,Sydney,11-07-2024 11:00
4621,Product-Based,Gourmet Food Delivery,Finance,Adults,Social Media,20122,8002,679,7627.14,11125.24,5,Los Angeles,11-07-2024 12:00
4622,Product-Based,Education Course,Health & Fitness,Teens,TV,24200,8932,993,5903.34,17943.75,1,Berlin,11-07-2024 13:00
4623,Service-Based,E-commerce Platform,Security,Teens,Online,1134,6888,974,5558.93,35187.3,15,London,11-07-2024 14:00
4624,Service-Based,Insurance,Health & Fitness,Seniors,Radio,13810,1366,633,2929.1,20112.45,12,Los Angeles,11-07-2024 15:00
4625,Service-Based,Laptop,Finance,Families,Radio,16676,2317,627,7304.24,33879.59,17,Dubai,11-07-2024 16:00
4626,Service-Based,Home Security,Entertainment,Students,Billboard,30162,3818,639,948.69,15486.7,2,Dubai,11-07-2024 17:00
4627,Product-Based,Insurance,Security,Families,TV,31928,8030,909,9498.21,6615.53,13,Dubai,11-07-2024 18:00
4628,Product-Based,Home Security,Education,Professionals,Radio,42196,7441,615,3339.55,14699.38,29,Tokyo,11-07-2024 19:00
4629,Service-Based,Laptop,Health & Fitness,Seniors,Radio,30326,5380,824,9411.64,20603.84,19,Berlin,11-07-2024 20:00
4630,Product-Based,Laptop,Health & Fitness,Teens,Social Media,3362,6047,389,6866.2,7771.11,23,Mumbai,11-07-2024 21:00
4631,Product-Based,Home Security,E-commerce,Students,Online,45792,3899,542,5951.79,39686.44,28,Toronto,11-07-2024 22:00
4632,Service-Based,Fitness Membership,Electronics,Students,Social Media,35651,7949,450,8469.32,46440.45,12,Tokyo,11-07-2024 23:00
4633,Service-Based,Fitness Membership,Entertainment,Adults,Online,38233,4776,367,9953.13,20548.09,16,Dubai,12-07-2024 00:00
4634,Service-Based,Education Course,Electronics,Students,Billboard,49074,309,503,3886.89,9648.28,19,Tokyo,12-07-2024 01:00
4635,Product-Based,Education Course,Education,Adults,Print Media,32604,7801,456,944.4,44627.73,3,Dubai,12-07-2024 02:00
4636,Service-Based,Insurance,Health & Fitness,Professionals,Billboard,6016,5127,703,8291.94,10018.79,18,Tokyo,12-07-2024 03:00
4637,Product-Based,Home Security,Health & Fitness,Students,Radio,37298,1912,360,1848.07,30245.37,26,Sydney,12-07-2024 04:00
4638,Product-Based,Home Security,Security,Adults,Billboard,2142,564,449,5825.53,31539.47,2,Sydney,12-07-2024 05:00
4639,Service-Based,Gourmet Food Delivery,Food & Beverage,Seniors,Online,32120,6913,837,7673.18,45736.93,17,Toronto,12-07-2024 06:00
4640,Product-Based,Home Security,Electronics,Students,Print Media,4513,9579,665,2876.65,45475.98,1,Toronto,12-07-2024 07:00
4641,Service-Based,Gourmet Food Delivery,Electronics,Seniors,Online,12083,4623,895,6099.46,27802.06,25,London,12-07-2024 08:00
4642,Service-Based,Insurance,Education,Seniors,Social Media,49805,1755,853,5264.61,38177.51,17,Berlin,12-07-2024 09:00
4643,Service-Based,Fitness Membership,E-commerce,Seniors,Radio,14116,2018,70,9427.96,41888.88,14,Toronto,12-07-2024 10:00
4644,Product-Based,Travel Package,Food & Beverage,Adults,Billboard,42655,8394,164,516.1,24469.13,13,Mumbai,12-07-2024 11:00
4645,Service-Based,Streaming Service,Education,Students,Social Media,10308,5013,751,2134.23,5173.23,21,London,12-07-2024 12:00
4646,Product-Based,Gourmet Food Delivery,Food & Beverage,Students,Radio,39854,918,518,9076.93,5265.55,26,Toronto,12-07-2024 13:00
4647,Product-Based,Insurance,Food & Beverage,Adults,TV,4510,3188,698,5276.55,25049.2,3,Toronto,12-07-2024 14:00
4648,Service-Based,Laptop,E-commerce,Teens,Billboard,33075,9300,608,4096.78,21914.75,20,London,12-07-2024 15:00
4649,Service-Based,Home Security,Food & Beverage,Professionals,Online,35183,2959,332,1254.51,43705.21,6,Mumbai,12-07-2024 16:00
4650,Product-Based,Streaming Service,Travel,Seniors,Billboard,12502,6872,826,2509.77,25893.34,29,Los Angeles,12-07-2024 17:00
4651,Product-Based,Insurance,Security,Seniors,Radio,44024,487,743,5343.93,47794.13,15,Toronto,12-07-2024 18:00
4652,Product-Based,Home Security,Food & Beverage,Students,TV,37978,5325,89,6586.68,22069.84,15,Tokyo,12-07-2024 19:00
4653,Service-Based,E-commerce Platform,Travel,Students,Social Media,18057,7714,536,3196.09,10535.1,28,London,12-07-2024 20:00
4654,Product-Based,Insurance,Travel,Families,Print Media,3255,2915,683,4397.2,16152.57,18,Mumbai,12-07-2024 21:00
4655,Service-Based,Insurance,Education,Teens,Social Media,30668,7744,718,7989.48,28865.61,20,Mumbai,12-07-2024 22:00
4656,Product-Based,Travel Package,Electronics,Professionals,Billboard,14210,8526,292,2511.49,24021.95,1,London,12-07-2024 23:00
4657,Product-Based,Smartphone,Travel,Students,Social Media,9173,1089,342,6304.77,4956.91,8,Mumbai,13-07-2024 00:00
4658,Service-Based,Education Course,Health & Fitness,Teens,Online,41217,1515,670,8824.56,13042.68,1,Dubai,13-07-2024 01:00
4659,Product-Based,Education Course,Education,Families,Print Media,45541,9597,137,3259.38,45543.02,23,Sydney,13-07-2024 02:00
4660,Product-Based,Travel Package,Finance,Teens,TV,6599,3446,203,8651.27,1937.23,4,Sydney,13-07-2024 03:00
4661,Service-Based,Insurance,Electronics,Adults,Print Media,25665,9499,805,4462.11,30847.82,12,Sydney,13-07-2024 04:00
4662,Service-Based,Insurance,Health & Fitness,Teens,TV,15437,3285,720,3992.2,42063.43,9,Mumbai,13-07-2024 05:00
4663,Product-Based,Education Course,Food & Beverage,Teens,Print Media,1501,3612,811,8892.89,8786.83,21,London,13-07-2024 06:00
4664,Product-Based,Streaming Service,Health & Fitness,Professionals,Online,33736,5642,494,4055.84,24760.69,24,Berlin,13-07-2024 07:00
4665,Service-Based,E-commerce Platform,E-commerce,Families,Radio,42681,8277,532,6317.72,10726.1,4,Los Angeles,13-07-2024 08:00
4666,Service-Based,Home Security,Electronics,Professionals,Social Media,27732,5321,205,2398.67,39498.91,22,Berlin,13-07-2024 09:00
4667,Product-Based,Gourmet Food Delivery,Security,Families,Print Media,13125,5030,939,3077.22,31071.58,29,Berlin,13-07-2024 10:00
4668,Service-Based,Gourmet Food Delivery,Travel,Adults,Social Media,32968,5945,49,9632.41,30623.3,13,Tokyo,13-07-2024 11:00
4669,Product-Based,Gourmet Food Delivery,Health & Fitness,Students,Radio,45593,726,262,5856.43,21561.37,28,New York,13-07-2024 12:00
4670,Service-Based,Laptop,Security,Professionals,Billboard,42865,5483,419,8532.15,10895.38,23,Dubai,13-07-2024 13:00
4671,Service-Based,Smartphone,Finance,Seniors,Radio,23462,2376,49,6513.13,18428.09,2,Mumbai,13-07-2024 14:00
4672,Service-Based,Gourmet Food Delivery,Travel,Students,Social Media,27047,816,838,9848.87,37099.41,23,Dubai,13-07-2024 15:00
4673,Service-Based,Insurance,Travel,Families,Online,43023,7559,282,3428.61,48484.13,26,Tokyo,13-07-2024 16:00
4674,Service-Based,Home Security,Finance,Students,Radio,45816,4376,16,4257.93,23265.39,14,Mumbai,13-07-2024 17:00
4675,Service-Based,Gourmet Food Delivery,Security,Teens,Billboard,13727,9638,219,3540.03,22709.74,18,Los Angeles,13-07-2024 18:00
4676,Product-Based,Home Security,Electronics,Families,TV,48254,2283,799,916.09,11805.84,10,Tokyo,13-07-2024 19:00
4677,Service-Based,Insurance,E-commerce,Professionals,Print Media,23100,7298,114,9350.54,3371.58,27,Dubai,13-07-2024 20:00
4678,Service-Based,Travel Package,E-commerce,Seniors,TV,26597,3294,965,1600.92,48383.37,23,Berlin,13-07-2024 21:00
4679,Service-Based,Fitness Membership,Health & Fitness,Adults,TV,19119,1579,27,4559.75,10826.6,15,Sydney,13-07-2024 22:00
4680,Service-Based,Streaming Service,Finance,Adults,Print Media,1041,7352,876,5930.48,3002.37,26,Sydney,13-07-2024 23:00
4681,Service-Based,Travel Package,Electronics,Families,Online,22903,2588,415,6980.12,23819.32,29,Toronto,14-07-2024 00:00
4682,Product-Based,Streaming Service,Security,Families,Radio,9033,7831,108,3293.27,34758.13,11,Berlin,14-07-2024 01:00
4683,Service-Based,Gourmet Food Delivery,E-commerce,Teens,Radio,42387,2611,990,8904.19,14350.37,29,London,14-07-2024 02:00
4684,Service-Based,Gourmet Food Delivery,Entertainment,Students,Online,6741,1688,400,4392.68,34058.7,8,Berlin,14-07-2024 03:00
4685,Product-Based,Education Course,Electronics,Seniors,Online,41111,2260,894,1937.41,39877.79,18,Dubai,14-07-2024 04:00
4686,Product-Based,E-commerce Platform,Electronics,Students,Radio,4796,4516,321,2474.17,6748.47,5,London,14-07-2024 05:00
4687,Service-Based,E-commerce Platform,Finance,Seniors,Social Media,44244,9383,27,5735.15,7091.52,1,London,14-07-2024 06:00
4688,Product-Based,Insurance,Food & Beverage,Families,Social Media,35082,5324,408,3727.5,26694.24,24,Sydney,14-07-2024 07:00
4689,Service-Based,Streaming Service,Electronics,Seniors,TV,16691,3682,899,4727.71,17696.7,27,Sydney,14-07-2024 08:00
4690,Service-Based,Education Course,Security,Adults,Social Media,22085,6761,406,7879.76,9081.26,8,Berlin,14-07-2024 09:00
4691,Service-Based,Home Security,Travel,Seniors,Print Media,1896,4079,792,1276.35,2940.71,29,Sydney,14-07-2024 10:00
4692,Product-Based,Home Security,Finance,Teens,Print Media,46791,408,870,3254.55,19779.96,14,Mumbai,14-07-2024 11:00
4693,Service-Based,Education Course,Health & Fitness,Teens,Radio,44972,7056,690,5453.45,26688.19,16,London,14-07-2024 12:00
4694,Product-Based,Travel Package,E-commerce,Teens,Social Media,5618,9712,313,1746.41,26821.54,18,Sydney,14-07-2024 13:00
4695,Product-Based,Insurance,Education,Seniors,Social Media,37655,345,67,7690.92,35218.38,5,Toronto,14-07-2024 14:00
4696,Product-Based,Smartphone,Finance,Families,Print Media,15734,9921,426,7835.57,19649.21,25,Los Angeles,14-07-2024 15:00
4697,Product-Based,Laptop,Electronics,Families,Billboard,8603,2270,733,7072.24,30865.38,19,Tokyo,14-07-2024 16:00
4698,Service-Based,E-commerce Platform,E-commerce,Seniors,Print Media,18201,1305,762,6496.78,33191.29,23,Toronto,14-07-2024 17:00
4699,Product-Based,Insurance,Finance,Seniors,Online,7823,1983,50,9213.49,11166.1,16,Berlin,14-07-2024 18:00
4700,Service-Based,Travel Package,Travel,Families,Print Media,37785,4632,485,2340.16,7057.04,10,Sydney,14-07-2024 19:00
4701,Service-Based,Travel Package,Finance,Seniors,Print Media,43369,4064,870,9716.29,44288.12,18,Sydney,14-07-2024 20:00
